date,quantité,catégorie_produit,nom_client,longitude,latitude,type_transport,coût_transport
2021-01-01,4,Insectes en vrac,Taylor PLC,-69.96533,43.91452,bateau,16.0
2021-01-01,5,Insectes en vrac,Taylor PLC,-69.96533,43.91452,bateau,12.77
2021-01-01,1,Huile d'insectes,Tůma,13.554483,50.171283,rail,9.0
2021-01-01,2,Huile d'insectes,Tůma,13.554483,50.171283,rail,18.0
2021-01-01,3,Huile d'insectes,Tůma,13.554483,50.171283,rail,14.0
2021-01-01,4,Huile d'insectes,Tůma,13.554483,50.171283,rail,10.0
2021-01-01,5,Huile d'insectes,Tůma,13.554483,50.171283,rail,14.0
2021-01-01,6,Huile d'insectes,Tůma,13.554483,50.171283,rail,14.0
2021-01-01,7,Huile d'insectes,Tůma,13.554483,50.171283,rail,14.0
2021-01-01,8,Huile d'insectes,Tůma,13.554483,50.171283,rail,16.06
2021-01-01,9,Huile d'insectes,Tůma,13.554483,50.171283,rail,19.0
2021-01-01,10,Huile d'insectes,Tůma,13.554483,50.171283,rail,21.66
2021-01-01,11,Huile d'insectes,Tůma,13.554483,50.171283,rail,26.58
2021-01-01,12,Huile d'insectes,Tůma,13.554483,50.171283,rail,26.3
2021-01-01,13,Huile d'insectes,Tůma,13.554483,50.171283,rail,25.75
2021-01-01,14,Huile d'insectes,Tůma,13.554483,50.171283,rail,27.91
2021-01-01,15,Huile d'insectes,Tůma,13.554483,50.171283,rail,31.3
2021-01-01,16,Huile d'insectes,Tůma,13.554483,50.171283,rail,33.59
2021-01-01,17,Huile d'insectes,Tůma,13.554483,50.171283,rail,36.81
2021-01-01,18,Huile d'insectes,Tůma,13.554483,50.171283,rail,33.28
2021-01-01,19,Huile d'insectes,Tůma,13.554483,50.171283,rail,34.12
2021-01-01,20,Huile d'insectes,Tůma,13.554483,50.171283,rail,42.26
2021-01-01,21,Huile d'insectes,Tůma,13.554483,50.171283,rail,37.16
2021-01-01,22,Huile d'insectes,Tůma,13.554483,50.171283,rail,46.77
2021-01-01,23,Huile d'insectes,Tůma,13.554483,50.171283,rail,46.47
2021-01-01,24,Huile d'insectes,Tůma,13.554483,50.171283,rail,50.71
2021-01-01,25,Huile d'insectes,Tůma,13.554483,50.171283,rail,50.84
2021-01-01,26,Huile d'insectes,Tůma,13.554483,50.171283,rail,50.47
2021-01-01,27,Huile d'insectes,Tůma,13.554483,50.171283,rail,47.77
2021-01-01,28,Huile d'insectes,Tůma,13.554483,50.171283,rail,61.38
2021-01-01,1,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,15.0
2021-01-01,2,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,18.79
2021-01-01,3,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,25.67
2021-01-01,4,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,34.9
2021-01-01,5,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,38.59
2021-01-01,6,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,50.34
2021-01-01,7,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,65.78
2021-01-01,8,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,59.06
2021-01-01,9,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,78.53
2021-01-01,10,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,avion,129.2
2021-01-01,11,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,92.29
2021-01-01,12,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,86.58
2021-01-01,13,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,117.79
2021-01-01,14,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,126.85
2021-01-01,15,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,145.98
2021-01-01,16,Ingrédients protéiques pour nutrition sportive,Watson-Cox,146.05093,-34.28853,bateau,123.5
2021-01-01,1,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,14.0
2021-01-01,2,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,20.0
2021-01-01,3,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,16.0
2021-01-01,4,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,14.59
2021-01-01,5,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,19.0
2021-01-01,6,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,29.7
2021-01-01,7,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,27.36
2021-01-01,8,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,36.83
2021-01-01,9,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,31.27
2021-01-01,10,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,52.11
2021-01-01,11,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,43.95
2021-01-01,13,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,74.52
2021-01-01,14,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,72.96
2021-01-01,15,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,50.81
2021-01-01,16,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,77.82
2021-01-01,18,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,76.6
2021-01-01,19,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,108.91
2021-01-01,20,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,83.38
2021-01-01,21,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,94.84
2021-01-01,22,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,129.93
2021-01-01,24,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,122.98
2021-01-01,26,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,94.84
2021-01-01,27,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,154.77
2021-01-01,28,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,111.87
2021-01-01,33,Protéines d'insectes pour alimentation animale,유한회사 마루코스메틱,126.665,36.6009,bateau,163.37
2022-01-01,4,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,20.0
2022-01-01,5,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,29.53
2022-01-01,6,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,30.22
2022-01-01,7,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,23.71
2022-01-01,8,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,23.62
2022-01-01,9,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,53.15
2022-01-01,10,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,31.27
2022-01-01,11,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,39.17
2022-01-01,12,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,52.11
2022-01-01,13,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,65.49
2022-01-01,14,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,76.6
2022-01-01,15,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,63.84
2022-01-01,16,Farine protéique pour alimentation humaine,(주) 브레인,126.665,36.6009,bateau,88.94
2022-01-01,19,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,13.0
2022-01-01,20,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,12.0
2022-01-01,21,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,18.0
2022-01-01,22,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,18.0
2022-01-01,24,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,17.0
2022-01-01,27,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,11.0
2022-01-01,28,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,20.0
2022-01-01,29,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,15.0
2022-01-01,30,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,14.1
2022-01-01,31,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,14.77
2022-01-01,32,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,15.86
2022-01-01,34,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,15.11
2022-01-01,36,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,21.0
2022-01-01,37,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,19.05
2022-01-01,39,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,17.84
2022-01-01,40,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,19.44
2022-01-01,41,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,21.24
2022-01-01,42,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,21.76
2022-01-01,43,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,17.74
2022-01-01,44,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,20.0
2022-01-01,45,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,21.44
2022-01-01,46,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,22.8
2022-01-01,47,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,21.34
2022-01-01,48,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,20.11
2022-01-01,49,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,24.45
2022-01-01,50,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,24.3
2022-01-01,51,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,22.18
2022-01-01,52,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,25.11
2022-01-01,53,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,22.37
2022-01-01,54,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,25.04
2022-01-01,55,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,23.39
2022-01-01,56,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,24.36
2022-01-01,57,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,29.17
2022-01-01,58,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,27.45
2022-01-01,59,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,27.92
2022-01-01,60,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,29.74
2022-01-01,61,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,28.29
2022-01-01,62,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,31.13
2022-01-01,63,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,26.19
2022-01-01,64,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,28.24
2022-01-01,65,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,31.8
2022-01-01,23,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,14.0
2022-01-01,24,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,14.0
2022-01-01,25,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,13.0
2022-01-01,26,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,10.0
2022-01-01,27,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,12.0
2022-01-01,28,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,12.0
2022-01-01,29,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,14.0
2022-01-01,30,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,13.0
2022-01-01,31,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,11.0
2022-01-01,35,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,21.0
2022-01-01,36,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,12.0
2022-01-01,37,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,21.0
2022-01-01,38,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,10.11
2022-01-01,39,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,16.0
2022-01-01,40,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,13.84
2022-01-01,41,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,18.0
2022-01-01,42,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,14.0
2022-01-01,44,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,15.0
2022-01-01,45,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,14.55
2022-01-01,47,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,17.0
2022-01-01,49,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,15.14
2022-01-01,51,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,16.0
2022-01-01,53,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,15.08
2022-01-01,54,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,15.36
2022-01-01,55,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,17.0
2022-01-01,56,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,17.19
2022-01-01,57,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,17.97
2022-01-01,58,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,17.1
2022-01-01,59,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,20.0
2022-01-01,60,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,19.77
2022-01-01,61,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,17.61
2022-01-01,62,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,18.02
2022-01-01,63,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,17.41
2022-01-01,64,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,20.83
2022-01-01,65,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,22.0
2022-01-01,66,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,23.37
2022-01-01,67,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,20.3
2022-01-01,68,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,20.32
2022-01-01,69,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,19.49
2022-01-01,70,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,22.07
2022-01-01,71,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,23.0
2022-01-01,72,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,24.0
2022-01-01,73,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,20.62
2022-01-01,74,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,18.48
2022-01-01,75,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,20.26
2022-01-01,76,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,21.47
2022-01-01,77,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,25.38
2022-01-01,78,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,26.02
2022-01-01,79,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,23.61
2022-01-01,81,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,25.86
2022-01-01,4,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,13.0
2022-01-01,5,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,12.0
2022-01-01,6,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,12.0
2022-01-01,7,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,17.0
2022-01-01,8,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,19.0
2022-01-01,9,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,18.0
2022-01-01,10,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,16.61
2022-01-01,11,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,17.78
2022-01-01,12,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,19.26
2022-01-01,13,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,23.33
2022-01-01,14,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,22.94
2022-01-01,15,Ingrédients protéiques pour nutrition sportive,Ditschlerin AG,8.86704,50.23805,rail,30.6
2022-01-01,17,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,18.0
2022-01-01,19,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,19.0
2022-01-01,20,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,19.07
2022-01-01,22,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,20.71
2022-01-01,23,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,18.0
2022-01-01,24,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,23.49
2022-01-01,27,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,23.23
2022-01-01,28,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,24.26
2022-01-01,29,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,30.37
2022-01-01,30,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,25.62
2022-01-01,31,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,28.6
2022-01-01,32,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,29.12
2022-01-01,33,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,29.42
2022-01-01,35,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,34.04
2022-01-01,36,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,31.19
2022-01-01,38,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,32.22
2022-01-01,39,Protéines d'insectes pour alimentation animale,Eichenberger Ritter AG,6.10237,46.18396,rail,33.55
